Plot,Nitrogens,Phosphorous,Calicium,Zinc,Magnesium,Sulphur
Plot 1,15.941915184709485,8.705547350244439,1.1640562608060532,-1.163775149425195,9.253213083301103,6.30132638956898
Plot 3,-11.924646297148193,7.96946563458895,7.372604361126094,4.982205687908763,-10.449373466767586,-3.6644109569894265
Plot 2,20.295503194606137,5.307286690018253,8.705478362140678,-1.1714292384470157,-0.3930501446327037,10.783419946419102
Plot 1,3.4199210142101055,5.712900335365076,6.578338125049651,0.820150063945142,8.863826538480609,4.362627431565594
Plot 1,0.7311893005257994,9.059921635162322,7.4904693875430794,5.720928551575173,13.377642215465892,5.686066325832957
Plot 1,-5.121043752601675,6.330449335786918,18.599658996611044,4.107730417682806,-1.792306531929551,-4.043387376767302
Plot 3,-11.548566718657693,6.1927030735160065,13.572345217879086,3.3340919814770094,-24.14255989816941,9.363291236497064
Plot 2,13.231705839619146,5.0897548413012945,6.525084730120195,0.30438860364980624,10.232231857370332,21.762416291079145
Plot 1,5.733179671884039,7.847198131186922,12.530484646139866,3.850305576344777,-7.203206899439758,-6.071205258853855
Plot 4,-7.899608997410539,11.12504983848629,-3.2601912282203163,1.3813365995012168,-15.173387981224113,-0.05783106882771438
Plot 1,-7.950787720636161,4.864934171491454,8.183416399574472,4.289028049628923,-23.323259249841406,5.084467267512826
Plot 1,1.6421530070987176,7.0484389133455165,19.474450797864883,-0.48466012558989124,13.139808601977412,10.077655907962349
Plot 3,21.69021525289393,9.824441110830858,3.2556328368610092,1.0871551281022944,6.286174504049665,-2.03591656760522
Plot 3,2.404086486363952,6.84071721750857,-1.7810714289526786,-2.9497889627600697,2.7434361928774837,-22.49727261128466
Plot 2,-10.031429531181061,7.904743592499468,-0.21671110874448551,1.8249619499688206,18.890243629627616,15.232705447476224
Plot 4,2.5425693591405567,4.875212943706241,-3.717064298739107,-2.055004318144224,11.373246830230725,9.844555076257283
Plot 3,2.2727643025232953,7.856614194415297,-1.2780952650216273,-3.5702322508099664,21.163000427219167,-12.686527774379986
Plot 1,-21.968866429415716,6.625711469990902,2.035935211279768,3.2933057392769407,-8.927354721669964,-2.4681191260160036
Plot 2,4.457051334821878,8.971459991359726,-6.244536153429136,3.0636988792883013,4.6544937604603644,17.113641865745933
Plot 1,2.6906546979132204,9.374772103129501,5.124946671596824,5.914368674742862,-11.167133749480143,16.030167766120794
Plot 1,11.962063648134183,12.179127284037229,12.218217390293177,-0.1556278478754951,2.706176681445328,11.447760204110502
Plot 3,23.489560949453452,8.15926634642715,-2.262049441175363,4.040264234183779,2.5138414623332266,1.4149880943612363
Plot 2,16.265650295477574,7.6515926331643325,17.154271389134152,4.753987861368316,11.266136372630708,3.7468867693125896
Plot 4,2.311113094451694,7.388768603154672,9.086336708220758,4.223869039157973,5.455638811418983,1.8216677538648613
Plot 4,-6.0652590874167025,6.293667414378623,13.244644684992458,-2.1282684140107104,11.234071382799156,13.154158049419538
Plot 3,30.733598032498605,7.6769676869233825,-0.2626764308170966,2.7468174113559445,12.034401331388942,-4.882581658455991
Plot 3,5.5921843401448825,6.409197179721941,11.836201816532926,3.820701480273307,26.54928677383142,-4.2521968939578425
Plot 2,5.139292919129462,7.336921952539228,-3.735471203162504,2.0358923345397097,1.847033447138756,12.09247128152414
Plot 4,4.758749128899967,9.63519507121592,12.12198000669207,-8.432388291855423,-4.41022700666379,2.6007469003959454
Plot 4,6.98084760767855,4.986914869440717,6.374714718348249,2.8024481198674005,7.460836153164088,15.406206199084272
Plot 4,3.5563958807605753,9.27975712225809,9.42600975987827,13.06265519698621,-3.0228002713954343,-3.043609862824911
Plot 1,-0.7366200688023632,9.634230134679731,-4.404756844998813,0.19980365621508644,19.81960768436536,2.506994756950574
Plot 4,-0.4685894124039214,6.763862946017842,-2.1605587382128375,-1.6403854892766057,2.1678196105476744,-5.30171686359558
Plot 1,4.672467297840016,2.756290201982811,9.777825746027078,3.8667427985569907,-0.6557636787399037,3.0662641328121043
Plot 2,-0.4342477113376493,5.784356025811135,-2.586784033793606,3.5618910523328586,0.28684278848882094,-10.30692243298919
Plot 1,-2.128457826771644,9.593989093122218,8.705650336792985,7.9636758270820724,12.184174234716409,-1.3887007885946652
Plot 2,6.064302276918968,6.954263875402236,-5.937102451681966,-4.289340779544439,3.4225301676851476,-9.92628478435306
Plot 4,2.450227825791447,5.001395535410179,11.785393701333344,5.656901262874962,-1.416668201303823,9.245309098721323
Plot 4,20.039929885826886,5.990450157543565,-4.860186518148073,4.9521103062573175,21.65351917623531,9.449304057836866
Plot 2,-21.509698083930118,8.681240053009105,9.418399501436186,1.2892673152972693,-3.5616984066175004,-12.572364574359105
Plot 3,15.915068519224619,8.093467136402758,10.005047469168007,3.6934365896084502,5.355660740329935,15.004971709505156
Plot 2,17.46085192497629,6.522135801660611,-0.5741745474365993,7.1472874079917865,11.523061516102304,25.476736137778683
Plot 3,-15.733902324081495,6.266351176370625,9.656212536677815,6.361576900142252,-11.313351104170732,3.4140574806270685
Plot 1,1.5731240591965125,6.216483701912356,7.083538106668447,-3.715096560368643,9.80260501405925,-2.770028342021803
Plot 1,1.2855913400420853,5.155179631002995,0.6892651504580938,6.100790933777422,-5.551076754804495,28.418975319027417
Plot 1,-9.075116947178213,10.230751378938884,-3.0684374726096646,1.6765569748374076,13.227827808340024,-8.870716484722596
Plot 4,-2.778166875908753,6.35535906157732,-10.701005533380632,2.364370490077577,-4.6265101191897635,3.1809582018218854
Plot 1,-6.105758454658288,9.434317041650992,7.79720037839755,2.3659849550084724,11.927690318488605,4.616600453687311
Plot 3,22.52270443423623,10.042632103844902,-7.518422170896441,1.2487850560087002,16.058330662947128,15.106328584071733
Plot 1,14.356783931474611,8.996621796295921,5.762753595530466,7.958537485535325,13.61436525632805,6.237650776141096
Plot 2,17.715550949941587,6.136759374563903,2.892414271342007,1.58141020075394,7.513166482381024,-1.4877050620960626
Plot 2,12.216720640432351,7.807460180673219,10.433142203505565,-3.5977306419158435,2.6869905707030055,-5.560659333491605
Plot 4,-6.290517712172292,6.951608787218167,2.5836360040810864,0.03235072015135576,-0.7641957633484386,-0.07639638221521983
Plot 2,-0.24520266279773661,5.192596278539744,2.364417709223269,2.893473584052378,19.71034690817104,-6.062346248506298
Plot 3,9.89374561227918,7.6487185634432056,10.854965634306364,8.146073921485252,-1.9949522016764316,3.4304278780621464
Plot 1,-7.221278088919455,4.641920417680395,7.68046423267294,5.015473424744168,-5.3706607356999605,-2.0777656187443787
Plot 4,12.12998430172388,9.375358776923127,7.529247657462227,-2.2526763937352197,11.6536893503283,-10.446340139607756
Plot 1,2.5967460184186497,6.070765405403214,8.75414071846821,14.425949583394457,-2.9613680318649536,14.296312095374134
Plot 1,1.2517919245040248,7.4023193117456785,-7.284576985656846,3.323876554889898,-4.500634974661272,-1.479052710861355
Plot 3,12.109599682034915,7.566575743092284,11.054309439895857,8.376953689995073,-9.436042621697649,-8.413231244777814
Plot 2,9.442633114860397,6.482190052591846,9.899750352108818,1.2414278321138543,0.1709016053948229,1.4856677896121262
Plot 2,1.3903383418092008,8.17338760295055,-3.133465028611978,4.666796223527247,4.172849761035068,3.615344093708929
Plot 1,16.59329803364248,6.050192686754951,3.04735621060639,6.197342522592024,7.430917276606988,-12.718200530211302
Plot 4,-5.810633275998974,8.742594594914488,4.685541698978951,8.09097355877128,14.513062442994833,5.984829004131865
Plot 2,11.159356069442637,4.308040639506503,3.924025724786138,7.286841526891125,10.268979236657938,-6.424418118212381
Plot 4,10.931012579683838,7.2527591590928235,7.670879732548277,6.360985000364889,3.091277804468202,18.39925928271709
Plot 2,1.9045356068600974,10.87785799811657,16.450934254649468,0.4245663440294569,3.018043236202801,7.715644608690613
Plot 4,8.26133022242118,4.999337350788851,13.65413382138263,-0.8587302097803069,10.101574689151835,-0.5990999109838491
Plot 3,-7.51113576385303,5.6445100589502974,-5.49775354745125,3.6630375516209877,17.725701629285695,-3.7065099328561546
Plot 4,14.24027019206901,8.02781569931783,9.97655992244839,6.665640361705346,6.263141994832002,2.0552906319273845
Plot 3,3.1509786355701097,7.359163563879196,15.631466556283277,0.8863964961169648,0.3086914578959101,8.515116674249608
Plot 3,-0.22723020519039494,7.701260198547119,8.094468165513621,7.325859828571932,-4.928660010855454,2.770552842733203
Plot 4,15.490092258368893,7.978374260295327,13.727843401487736,9.263083727430896,-9.452052644122254,1.0455707357682904
Plot 3,-2.0434369054275923,8.26944293712354,21.09816356560612,-2.5816045953670983,11.662696720435232,3.5253326173610606
Plot 1,-9.084612963635596,9.219399683912446,13.189676368855851,-2.1846035189813993,10.779785236395572,-2.434730381132592
Plot 3,-10.566291735239037,7.819637313857025,6.994468765133831,1.2981247054733178,10.773635251066615,-0.08885334158733915
Plot 2,11.060099513456397,6.517484690762915,13.360707792678028,3.538063340945982,3.713405536479441,-15.772131950145035
Plot 4,-7.80429352496283,8.345147402405463,6.15910266477513,-0.6228350688352546,19.069347458917505,11.76353607767131
Plot 1,22.547941819843647,10.799763869790432,5.191224346279644,8.761013394335722,0.15881505415182318,5.689180022895857
Plot 4,-15.81929407883722,6.7347325072348525,2.1886861142901397,4.120334307592255,14.552692372072055,-3.9611025963008712
Plot 2,21.964563682900383,5.050941390658717,17.507306870656866,2.1972352412036975,4.612571050104569,20.08861483219715
Plot 2,7.110174672026185,9.214161338573945,-1.547429327536011,-5.179547619342638,-1.0835076467933753,3.7831483235314787
Plot 2,4.032868881296076,6.759237672092803,17.258941797424928,-4.579079082137536,10.925303073177613,-6.325292147776771
Plot 3,-0.44919086808949693,2.6546609079719277,8.998912989922971,3.4050462514090314,9.096361186839937,10.710636793234126
Plot 3,8.99136114352071,8.694843354300843,-6.194449398415532,-8.662978130774182,8.569727592669262,6.582433948583362
Plot 4,4.623652975751517,5.9293436280921545,7.941194343931373,7.0631870482203585,5.812784220561987,6.551219869357974
Plot 4,16.033018820165214,6.818933435391679,-11.800212061212992,1.2092307781383984,4.621069182831691,-0.8318004418643148
Plot 1,6.142276486620396,7.663960661138029,10.004064134648285,18.215464847973667,28.883719928704387,7.054461514002313
Plot 1,6.503017614618776,7.380999359558133,12.081851863911929,13.539581253080552,16.84256645196173,0.6441753880101491
Plot 4,1.3638778778614413,8.41890363427808,0.26115235478357146,1.0927546537624162,12.22826894985512,8.00347306481258
Plot 3,4.430543762789325,6.129027258860313,5.988381567644659,1.4683149873434251,6.117991582033882,-14.14450008609575
Plot 2,8.078017688920593,8.026211596352166,20.63325947000229,6.9779075700101485,15.071572005966692,-0.9048611668127018
Plot 4,-12.101683926566256,6.4809066448321655,0.9540263659045065,10.51586304959019,10.17994776391452,18.499395880273752
Plot 1,-8.48185422105713,8.477620961775006,-3.471260696452804,-6.1901452871800835,5.262047527740356,-3.9036070986027047
Plot 3,12.432640940227149,8.230734968026107,16.85330721970079,-6.931877326773433,1.9643567473408496,-2.43454467743868
Plot 4,6.708654381279419,5.129122595910809,20.70069752424636,-1.1101740277719072,4.190826623373118,-1.0316520460497758
Plot 4,3.1601666364732086,9.171964232350064,5.029565374782779,4.913687915869322,-26.704257358780556,-7.93325522299779
Plot 3,5.184339330653931,5.928073109771904,13.09170428326685,4.484367952537985,7.106008392976418,-16.87452698605427
Plot 4,8.47581705361671,8.61611559656229,15.731807324247049,7.348857274919251,0.11523919889640322,0.9247224132874843
Plot 3,-0.3975968030936148,7.734574626802681,-0.9398738603070722,-3.998487641826541,20.92669998282884,4.222734816734912
Plot 2,-2.783047254023127,10.676367353590244,1.1175533170570535,-9.580719314844384,5.193440708117543,2.5274543831521306
Plot 3,6.958452550976816,6.553068035256295,14.84699610523788,6.2900709765107266,-6.889634195349618,1.6960929424690185
Plot 3,-4.78372777615032,6.301366407763605,18.480114229668075,-2.140981364826173,4.501198458718823,3.387367837653489
Plot 3,9.082527557144719,6.961160788224535,9.503046881394837,-8.09243932194319,-5.461210850625042,12.205573243956877
Plot 4,-12.025836042378405,6.3936404343314495,-2.0385148280164342,2.725318729796908,9.734074157124663,1.285984326637049
Plot 4,15.291556373256437,8.5998838038841,20.89648889359553,5.965878441093387,7.909473643394854,-2.1667431937854262
Plot 3,9.72597482413043,3.767378783126824,0.7522328175042841,1.3897143393936138,14.578396311082676,0.4698706360072231
Plot 4,7.560297343138757,4.892635161707291,2.318897750628386,-0.2892419309124463,-2.9088179169456545,8.214120837810981
Plot 1,14.826909839455139,4.864394156841614,7.738702675916972,1.2031888392704673,5.340080962281468,15.708241906889246
Plot 1,21.654744444625766,8.900615183947151,17.433283365718193,0.14708618799608564,-8.650217954266353,-2.6532936525226045
Plot 4,15.143700650181305,10.42122674516385,11.83180781241779,-4.740235559700835,12.014947819247144,3.8904040832599533
Plot 4,-13.408742313316452,6.791101562925057,8.318924002895283,-1.573403384952159,10.18871180440122,6.045216977423637
Plot 3,-7.795769667357016,6.662356553619979,8.70630824094485,4.606399525069072,9.958050210275708,-5.933202060559406
Plot 2,-1.2481857769567881,7.140104326226362,5.348117349147729,3.6083927068825004,5.016190313569411,3.183754504916263
Plot 4,5.260910502108338,9.323756605216381,9.46511611614805,2.8402990298341013,9.14772890788791,-10.191064716078856
Plot 1,10.17659020469123,5.145293731618851,-15.236480621554424,-2.975742409266897,21.043391083085965,-12.921452733654588
Plot 3,-2.2574381315346557,7.47673796546957,2.627140327441613,1.0924841893216644,2.1490574295798606,6.300717671030313
Plot 4,6.867667644770783,8.950395259564859,6.930575479334248,-8.885325232214274,6.386451837100845,-0.4548726719770455
Plot 1,-2.5538293235332254,8.002188339879691,-4.208112668956057,2.8923833194269486,-5.8612629918140975,4.8205236685909725
Plot 1,-1.1151780299194822,7.379163233197486,8.09058654249248,9.144288539067837,-3.682609615983324,2.8389452069248495
Plot 2,-9.066610968482223,9.002092185134282,3.364230232111028,-5.370660660210529,5.978132930933074,-5.787600437974177
Plot 3,-4.232332461109042,1.5935354140015257,19.04380558652392,-0.9296383665887764,16.03933546701907,2.5927112823209715
Plot 3,-8.516846056163336,8.355750639061815,17.584157801718852,3.645533893550648,2.4371917574842756,-8.097911745133697
Plot 2,-4.758732529773328,5.691848633745153,1.2735554470546973,8.264213172137419,2.6408347068787608,15.518751222012606
Plot 2,15.536417966078396,3.338734206287086,3.7932983074664373,-0.24112308150074702,0.9311475549562527,-9.203733103739674
Plot 3,-4.49398888831943,8.022405199049961,4.40841947513286,-1.4612516463294818,-0.3475667084432308,1.237932561282768
Plot 3,31.323820648373907,9.747317090325915,1.3867241907230183,-7.844615712080415,7.949714557088216,-6.380444292425235
Plot 4,9.933179008808892,6.725102970744616,6.560199872225014,2.517190646540532,-9.972576451786445,8.13379056024716
Plot 4,6.8483612369487386,8.905749094405877,-1.0662565511007216,12.21038020071872,17.809395766667276,0.017117658466474506
Plot 2,-3.583577801812135,10.22455651597729,-4.0449226795002104,3.386792309823379,-1.6542229812946054,-1.6680004765908913
Plot 4,12.003098794089913,9.629828907168095,9.981689791202148,1.8886051040814333,12.219034854381414,10.67881390546399
Plot 1,-0.7563782623777389,10.279929058742786,10.036236673774486,3.6104115538349273,-7.699985973938759,3.26487532509797
Plot 4,6.220098146453615,8.484254982143785,-1.4345260772799389,1.9445399802569896,11.688401305462182,7.649800013423706
Plot 4,30.600845382687947,7.150867277803186,12.162843446100798,-2.065071861300649,11.719446078144975,-5.831933428657184
Plot 1,4.039401002753501,3.796068376205663,-0.052621833322651135,6.116399578388527,8.842020720058965,-9.643352495347562
Plot 2,16.49273326285676,6.507875023740103,7.0253219043038495,3.128807615558772,-4.944285217997923,3.964871658361203
Plot 1,-2.031764251258874,5.313506809367617,11.562752100899647,2.0880662596682864,7.49548189598077,0.13038280054741902
Plot 4,4.650115095030383,11.341885434995628,4.731099482370296,-2.8768301363912494,-6.8305618473438905,8.637912052085499
Plot 2,22.7080063563551,6.648228375135327,8.637927297129075,8.517539659673796,2.4723674490381464,2.2808239260370526
Plot 4,-1.2696705778776742,7.2464096135689715,0.8685628488994261,5.323513726665549,15.29413100955326,4.845678053111669
Plot 1,23.12448557996929,8.102970752080935,3.4282673325752224,-0.7646041868365101,12.967019270707421,-11.610442769471192
Plot 1,12.077519354554754,7.087204892744907,3.353124552957277,7.0091242684096855,5.1518294254043315,19.99593245652831
Plot 4,-0.6246677589426763,10.390102080861507,-0.9726267723219113,-0.48785419192603596,-4.748065759228419,1.5218221347117131
Plot 3,11.32407739055521,5.754701276531096,3.5858066950737433,-1.9100174625551847,11.455877121741935,9.27828273305279
Plot 3,14.725544496267299,7.389214910474485,-7.3889463909099735,-1.7985155874014351,5.193812376980252,-4.524825031976638
Plot 1,11.218099622171964,5.5150588286039035,1.0707700228631625,-6.855342765440456,-18.20315598230423,5.772089119956068
Plot 1,-10.702247198904564,4.359954977558589,2.7209960530426334,4.357711902091029,12.826298263165182,-8.725602871722709
Plot 3,-2.2713717582486854,5.776461818189429,2.950561980036959,-7.15572439169175,4.757671661303078,7.068610544337039
Plot 3,2.5248136444849525,6.9259264059031755,3.0680204330337695,-4.142219156328813,17.024512479830722,-0.203766759472495
Plot 4,4.255665708999537,6.1413955509654805,4.5058864011189685,-8.377940045392666,-5.952705188428046,3.2627145354201073
Plot 4,11.20672097550678,5.615158040252288,8.83553214468851,1.5696515360455348,-26.767038131960007,9.281766271170877
Plot 3,6.777010009332538,4.187365072656332,11.99613659306018,1.2483976986406398,7.790838583451851,-8.092862800982521
Plot 4,-8.353443587101012,6.83378885474261,-0.19812181478613677,0.3665189340681798,7.915636766819727,-3.1604255755151733
Plot 4,8.801978510059632,3.9905592519379955,-4.625606843113156,-3.2128884733528817,-11.906716276064518,7.115918529780889
Plot 2,11.105857452838231,8.520111927379205,-3.3363552979448237,-3.8611687671832,-4.784995458666064,21.883993270920723
Plot 4,10.597904479310397,7.164879505869006,1.1023766304405829,4.321849317732871,32.55217743719902,1.7572589880466642
Plot 1,15.807807255546217,4.084897001070139,2.1846294574679272,-0.7527596585424385,1.9438938584619665,8.320225061315393
Plot 4,13.33922154548904,6.381581845900273,-1.1599685295796585,3.5817916076807235,12.309589763762162,2.0372567712736793
Plot 4,9.591800792284367,5.495687188818834,-5.368933313999156,-2.4262434306211125,-1.5065982736838368,20.480210352806697
Plot 3,4.29834288541353,7.638349020838361,1.3510333802064944,2.9053137138554117,-15.903028988531567,-12.7249950026873
Plot 1,-11.609609335159913,9.680900892046289,6.451412960911771,8.516390186580319,3.297417532040945,3.851589402024222
Plot 4,9.296182191325858,3.249655060708511,9.760235726684517,4.930829001963916,2.343954397138948,-11.62989630205855
Plot 4,7.076876871631112,7.230052158294835,0.5406155751334305,-0.06206909108240177,1.0012176133162853,-19.55914413483045
Plot 2,7.715788371953734,6.679734408866719,1.6960174228525275,3.2859948517796367,3.8535916449360754,5.677158478060349
Plot 4,-7.767485758203094,8.34268015290093,-2.413586470778486,0.7966741273489348,7.642682716456365,4.25548016532713
Plot 4,-5.810565404082624,7.426393256475379,4.748486637001789,2.0394009234736408,3.4988304874619343,0.4364675603201875
Plot 2,15.531528533329036,5.496061336522362,-1.7874290735265168,0.37194473925748195,-7.640061679473638,2.044253189642222
Plot 3,4.604448461433449,6.361892128666764,9.5850225059296,1.178323970573044,9.86184791561939,30.884694906641318
Plot 4,11.815006973726245,5.407948286393022,-9.28693193547289,3.060466765370876,-14.493717553224233,0.6764237577170906
Plot 2,5.2831837613046115,9.152014277197196,2.1229626203803007,-2.9667934979097534,-15.503574572842002,7.5911192512506735
Plot 1,5.297561394957452,7.0426232973438845,7.408858713533936,-3.079394134949892,12.391804947015679,-2.8442833765249285
Plot 3,14.382838059759976,10.802381371506016,6.470676130580035,-4.9427127691560555,10.070202721353567,5.6570931753654286
Plot 1,-0.16044728217373905,6.878678372370758,26.544269311843973,-6.0013555225185495,4.42604634925964,0.8558969244994423
Plot 1,5.9612077694098335,5.583186466179074,7.798400196543261,-4.086413461102397,-8.954485047550719,-0.6946663445675703
Plot 2,0.3772471129495756,3.9725712147743457,-3.032436774736082,2.797312534020646,-2.079109406740754,19.370086789802922
Plot 4,0.655037725676844,3.39372064748811,4.236286023287416,-2.4639375774594203,2.37253252313496,13.59466466865905
Plot 2,1.9082787653136064,3.8317281139890205,-9.209970667731614,4.568072321155482,-10.958939685741134,4.230719826593076
Plot 2,7.221337716337128,7.534253302022967,4.355202005625913,2.1735687437628095,-2.3902865802323294,-17.737907423495702
Plot 2,0.21251378336522642,8.017450046459867,-1.6644484560060695,-7.842521067190269,11.523303381766798,-0.24908300927312688
Plot 2,17.55756125573521,3.837618595935733,12.323122204481294,5.274877921108449,19.273053642892165,27.327248079645752
Plot 3,-3.946073022195039,8.790076628152232,0.6036778032357208,6.053993227958549,0.8056524734144936,0.9240450002426268
Plot 4,3.13128355838641,6.033877896633121,4.065872673638027,-2.9693133741742663,12.564883543160985,12.928958148482923
Plot 1,0.6026894172582509,7.293586023971098,-0.0844627312352273,4.1009577144749585,-14.140600705874672,15.977481617573407
Plot 1,19.469778843537327,10.224441256510849,18.91081081482665,-2.282491187045995,11.594512411136115,4.970675242703775
Plot 4,6.965547765115746,8.793678631731064,2.4300578710567065,2.488351883741677,-3.039484147274811,-4.57639468681337
Plot 1,15.318445394686348,6.4629387041883355,19.660456347833616,-4.322492034774828,8.073456167079701,-18.917810986045996
Plot 4,-9.855603730369719,5.217615549169425,11.513214096946133,-6.965532262672884,2.5224758176029076,9.157468877480591
Plot 1,7.670502658692588,2.69636919734139,8.85653381868309,0.08591405193515667,18.20414009783834,-4.332804025411933
Plot 2,13.89630795623437,5.56169336151516,7.949865178540158,1.3813552686258193,-3.744356483399182,4.585354066989229
Plot 1,5.822839892754242,6.577739522344611,8.150378385730011,0.011601531926979769,11.276062975618311,-8.248383056304277
Plot 4,15.654803750653512,5.025640945697632,-10.42138063476488,-3.9201527911127974,2.204925367034665,0.61286213576818
Plot 4,-0.17288450100372188,6.737486065815391,2.768932846793948,0.0005046893443145795,3.4169452199033623,3.303471494109479
Plot 4,19.0934744018558,7.153703765917537,11.761263769474573,3.34647376290367,3.1614610684079034,5.417342229398681
Plot 4,27.9889812361925,6.550288036383843,4.608822532207156,1.775534849387315,-3.4567310449411295,-7.0333996861717285
Plot 4,1.3716143956034093,5.6999948383530805,-6.2415187744286005,2.912505152996067,4.859010340933284,13.772198538852171
Plot 3,0.5449747859922818,7.337309343933455,4.580764395380244,-1.3505760022711644,4.373517778781785,-2.3720530625877423
Plot 3,19.53384477117701,7.883881299138818,18.632844130043928,7.858589573580798,7.412402484067293,-12.070225144079208
Plot 1,20.795721457307124,4.819201845114308,14.975133724277756,-3.8808666827739033,5.845051456928626,2.018789220328826
Plot 4,-0.2286002715326827,9.82186475949254,4.503967925071746,4.437801485433593,12.979945496122362,3.309377781238141
Plot 1,0.7981318290414272,6.802823735431477,12.611594216464692,7.909455464799808,14.235086160473687,4.445304898545838
Plot 4,2.182153911394928,7.037699245889695,2.0679438370555854,4.4045404637444765,-5.5062332182780125,15.259191633165713
Plot 4,-8.44450511034277,8.416428846513114,-8.630972694613751,0.9873788646758499,13.68772500590771,0.8719604693772656
Plot 3,-4.186519464841982,7.466432262527003,-2.395727905036435,-0.6414852333148957,-6.863364271098543,1.923423380681058
Plot 3,-5.041407667520678,8.90627326782649,17.50311014806558,7.18043825523128,10.878558881377351,-6.9286594310978415
Plot 2,-2.677975651041285,7.574248330403648,2.8080553453655663,-5.1148746263083655,11.197387847028686,10.384981525991073
Plot 3,4.6531511261321885,5.775125250719125,3.052928164999855,-2.850621301898218,-14.113168916625042,4.658781576702931
Plot 2,7.342147325365207,7.723007050412203,2.6012944298009555,0.012211172541392923,5.9297924652940965,-0.7802495456474627
Plot 2,20.50500492814077,4.712547585358676,20.233092716584054,8.188268787559991,0.31503886639684264,-14.142072241189172
Plot 2,-4.98354040738791,7.217119411553046,18.007671322896506,3.8988381802044803,-2.5876525793537493,15.999709755495786
Plot 2,14.843223984765837,6.933540018711079,22.75024186758507,-2.840228792551226,18.508523306990057,-8.049119680104514
Plot 2,2.8601115577449105,6.583766285454921,3.72763831679959,0.4484614730754817,-1.5367914063741894,-2.321502084327351
Plot 1,4.50536290347567,6.742924977122138,7.364995909976761,-1.0716157204814722,-3.063769291180499,6.225100599684029
Plot 3,11.748194921666038,3.236301909004722,-7.133140395366329,-1.5489449611676753,5.756949400050934,-7.769021357550178
Plot 2,-6.227220215622985,5.902550184518077,16.815475408946195,6.894447792783896,11.855897462984164,-10.441588004278291
Plot 4,8.824097461840505,7.185689802282229,-4.34223641014348,-4.858715646317528,3.583514139898731,-16.115528244305985
Plot 3,6.664522082130561,7.319712783994801,6.734204510101033,10.043904278671867,16.663705456692522,9.488972576150722
Plot 3,9.924512640081492,4.944649718148083,-3.7784202210627527,6.141148450923114,10.309756619640904,-1.9066762025368975
Plot 2,7.891686439078181,9.531415681729401,0.28906538609043153,7.45430835301849,-16.782113197314303,29.345430832259968
Plot 1,29.553001399108943,5.267650303570998,-1.6980994483976026,-0.31469756012629135,-0.2946696350700826,-5.94919559067786
Plot 2,-1.3773998425131593,8.938914401053474,0.136997914593457,1.2502964046044531,-0.61842099351699,-5.293059210860292
Plot 1,-0.3099695500181765,7.854388723743369,0.6870183748081713,-5.16575907262356,9.793609534294223,-2.0885367325686133
Plot 4,-1.2314052642476438,5.707545380312394,0.6138496405993834,-0.6233120353340151,-21.24817056374112,5.188211896246402
Plot 3,-0.5547711916025468,10.550621785219024,11.666671294242457,4.468274238215754,30.490097087177222,-1.2318300490678018
Plot 4,-1.373871273065177,4.6127263364870394,-3.838902344500161,8.480315308906981,10.310260948942101,8.510989926022608
Plot 1,16.890165311075517,8.838308347220003,6.7643314161109345,-3.535784084012258,6.488768039176911,-5.807295509897889
Plot 1,19.205042479898548,9.001164636085957,14.743673218444467,0.17247031507367083,16.815677164191463,-9.43432546617223
Plot 4,-0.7074629374947623,5.65875958184671,0.8944290838928319,1.2435038988373885,28.436540528126248,-13.183932654681968
Plot 1,-3.323555731042287,9.784930600128657,-0.7433511259808148,-4.978946010962426,13.707466445884032,-17.01216751143477
Plot 4,9.71415556386404,6.499906970802094,3.155802998557993,4.956746208792001,14.4881309647162,-1.6626211752755111
Plot 3,-0.5222304428097129,7.577387258559714,14.437801666885681,-1.6199516587130454,6.306900244643823,0.2911771884610026
Plot 4,11.329318177555107,7.5206436775424415,6.552861047626862,1.02304824411488,3.584742466330517,-2.6829332473486502
Plot 3,7.029230208512997,6.731382517058904,0.750285643139212,-0.25974685955938837,0.24204555995098875,14.190652174684457
Plot 4,-10.15744114997232,8.621616546319565,8.871013209504317,-1.9466925285983718,-3.2611199171454217,14.052271886473216
Plot 1,20.475052013300616,8.586977441104427,-3.8183371986913865,1.9647750725972264,-1.870140996994973,-0.013226887000516996
Plot 4,22.95877673095522,3.5029360535236385,10.450876083543584,0.9219521071598882,-8.505559643429832,-13.145290018727668
Plot 1,-1.1278869048438622,9.608680485756306,8.26885846161414,0.14071058860667218,4.241285493149767,-2.100345972495475
Plot 4,1.1229844006401586,3.6750160239286513,2.537532230888927,-1.6423081084017142,-11.846675772263868,-2.398392545253553
Plot 4,7.8586539072490496,9.065092408683315,-1.7086863875778482,3.597623353914777,6.9091652414371065,-2.9142146605025223
Plot 2,8.344567899870249,9.253410273655167,-2.0934473782676584,10.268086342461425,4.636693919576583,-3.279470135084204
Plot 1,11.585442726728305,4.818067139569603,9.27853869076728,2.699436164195637,6.469352983866878,-2.881166061523265
Plot 2,25.102045387663495,6.17837142409083,14.831844019912495,6.980591074555645,-0.22131570019992441,-0.4788745430798378
Plot 1,3.230527725059506,4.7885906630281285,-0.09846197623035824,-4.951109625767313,35.768603701805034,-2.7198698893400097
Plot 2,-2.9829724453845374,6.570157939422529,8.667093628411873,2.7888071964688477,18.60115900180313,4.87490257763033
